"artist","firstName","gender","itemInSession","lastName","length","level","location","sessionId","song","userId"
"Phil Keaggy","Emily","F","28","Benson","376.0322","paid","Augusta-Richmond County, GA-SC","522","Paintin' The Town (Album Version)","58"
"Local H","Jacqueline","F","3","Lynch","223.00689","paid","Atlanta-Sandy Springs-Roswell, GA","559","Bound For The Floor","29"
"David Benoit","Jacqueline","F","4","Lynch","288.96608","paid","Atlanta-Sandy Springs-Roswell, GA","559","Jump Start","29"
"Gang Of Four","Emily","F","29","Benson","207.25506","paid","Augusta-Richmond County, GA-SC","522","Damaged Goods","58"
"Darius Rucker","Jacqueline","F","5","Lynch","230.39955","paid","Atlanta-Sandy Springs-Roswell, GA","559","Alright","29"
"Chris Bathgate","Jacqueline","F","6","Lynch","324.98893","paid","Atlanta-Sandy Springs-Roswell, GA","559","Coda","29"
"The Offspring","Jacqueline","F","7","Lynch","163.3171","paid","Atlanta-Sandy Springs-Roswell, GA","559","It'll Be a Long Time (Album Version)","29"
"Kings Of Leon","Jacqueline","F","8","Lynch","189.1522","paid","Atlanta-Sandy Springs-Roswell, GA","559","McFearless","29"
"Caribou","Jacqueline","F","9","Lynch","282.33098","paid","Atlanta-Sandy Springs-Roswell, GA","559","Kaili","29"
"Nine Inch Nails","Jacqueline","F","10","Lynch","373.2371","paid","Atlanta-Sandy Springs-Roswell, GA","559","Closer","29"
"ATB","Jacqueline","F","11","Lynch","191.7122","paid","Atlanta-Sandy Springs-Roswell, GA","559","Rising Moon","29"
"Coldplay","Jacqueline","F","12","Lynch","268.38159","paid","Atlanta-Sandy Springs-Roswell, GA","559","Yellow","29"
"Cage The Elephant","Jacqueline","F","13","Lynch","175.12444","paid","Atlanta-Sandy Springs-Roswell, GA","559","Ain't No Rest For The Wicked (Original Version)","29"
"Jack Johnson","Jacqueline","F","14","Lynch","236.93016","paid","Atlanta-Sandy Springs-Roswell, GA","559","Bubble Toes","29"
"Klaxons","Jacqueline","F","15","Lynch","166.79138","paid","Atlanta-Sandy Springs-Roswell, GA","559","Golden Skans","29"
"Three 6 Mafia vs. TiÃÂ«sto with Sean Kingston and Flo Rida","Jacqueline","F","16","Lynch","241.05751","paid","Atlanta-Sandy Springs-Roswell, GA","559","Feel It","29"
"Kid Cudi","Jacqueline","F","17","Lynch","259.00363","paid","Atlanta-Sandy Springs-Roswell, GA","559","Cudi Zone","29"
"Rihanna","Jacqueline","F","18","Lynch","269.37424","paid","Atlanta-Sandy Springs-Roswell, GA","559","Don't Stop The Music","29"
"Brooks & Dunn","Lily","F","1","Koch","191.79057","paid","Chicago-Naperville-Elgin, IL-IN-WI","557","He's Got You","15"
"ILS","Jacqueline","F","19","Lynch","350.61506","paid","Atlanta-Sandy Springs-Roswell, GA","559","No Soul (High Contrast Remix)","29"
"Reel Big Fish","Lily","F","2","Koch","190.69342","paid","Chicago-Naperville-Elgin, IL-IN-WI","557","Ban The Tube Top","15"
"Pearl Jam","Jacqueline","F","20","Lynch","161.48853","paid","Atlanta-Sandy Springs-Roswell, GA","559","Oceans","29"
"Lucero","Lily","F","3","Koch","231.94077","paid","Chicago-Naperville-Elgin, IL-IN-WI","557","I'll Just Fall","15"
"Armin van Buuren","Jacqueline","F","21","Lynch","452.23138","paid","Atlanta-Sandy Springs-Roswell, GA","559","Never Say Never","29"
"Usher Featuring Lil' Jon & Ludacris","Lily","F","4","Koch","250.38322","paid","Chicago-Naperville-Elgin, IL-IN-WI","557","Yeah!","15"
"Ice Cube","Aiden","M","1","Hess","252.02893","free","La Crosse-Onalaska, WI-MN","498","It Was A Good Day","86"
"The New Pornographers","Lily","F","5","Koch","206.81098","paid","Chicago-Naperville-Elgin, IL-IN-WI","557","Use It","15"
"Righteous Brothers","Jacqueline","F","22","Lynch","215.90159","paid","Atlanta-Sandy Springs-Roswell, GA","559","Unchained Melody","29"
"Toto La Momposina","Aiden","M","2","Hess","299.02322","free","La Crosse-Onalaska, WI-MN","498","Curura","86"
"Motion City Soundtrack","Lily","F","6","Koch","206.34077","paid","Chicago-Naperville-Elgin, IL-IN-WI","557","Everything Is Alright (Album Version)","15"
"Misfits","Jacqueline","F","23","Lynch","45.47873","paid","Atlanta-Sandy Springs-Roswell, GA","559","Kong Unleashed (Album Version)","29"
"Kid Cudi / MGMT / Ratatat","Jacqueline","F","24","Lynch","295.67955","paid","Atlanta-Sandy Springs-Roswell, GA","559","Pursuit Of Happiness (nightmare)","29"
"Drowning Pool","Lily","F","8","Koch","201.63873","paid","Chicago-Naperville-Elgin, IL-IN-WI","557","Bodies","15"
"Cocteau Twins","Lily","F","9","Koch","110.602","paid","Chicago-Naperville-Elgin, IL-IN-WI","557","Strange Fruit","15"
"Owl City","Jacqueline","F","25","Lynch","267.65016","paid","Atlanta-Sandy Springs-Roswell, GA","559","The Technicolor Phase","29"
"Billy Currington","Lily","F","10","Koch","215.82322","paid","Chicago-Naperville-Elgin, IL-IN-WI","557","Good Directions","15"
"Soul II Soul","Lily","F","11","Koch","239.67302","paid","Chicago-Naperville-Elgin, IL-IN-WI","557","How Long","15"
"David Gray","Jacqueline","F","26","Lynch","304.77016","paid","Atlanta-Sandy Springs-Roswell, GA","559","Disappearing World (Album Version)","29"
"Bill Engvall","Lily","F","12","Koch","148.84526","paid","Chicago-Naperville-Elgin, IL-IN-WI","557","Here's Your Sign Christmas (Album Version)","15"
"Tub Ring","Jacqueline","F","27","Lynch","233.69098","paid","Atlanta-Sandy Springs-Roswell, GA","559","Invalid","29"
"Eels","Lily","F","13","Koch","199.65342","paid","Chicago-Naperville-Elgin, IL-IN-WI","557","Efils' God","15"
"Frightened Rabbit","Jacqueline","F","28","Lynch","278.72608","paid","Atlanta-Sandy Springs-Roswell, GA","559","Yes_ I Would","29"
"Hit-O-Matic","Lily","F","14","Koch","229.27628","paid","Chicago-Naperville-Elgin, IL-IN-WI","557","Melody Of Life","15"
"zebrahead","Lily","F","15","Koch","187.34975","paid","Chicago-Naperville-Elgin, IL-IN-WI","557","With Legs Like That","15"
"Creedence Clearwater Revival","Jacqueline","F","29","Lynch","315.42812","paid","Atlanta-Sandy Springs-Roswell, GA","559","Born On The Bayou","29"
"Foo Fighters","Lily","F","16","Koch","250.14812","paid","Chicago-Naperville-Elgin, IL-IN-WI","557","Everlong","15"
"Atheist","Jacqueline","F","30","Lynch","241.05751","paid","Atlanta-Sandy Springs-Roswell, GA","559","On They Slay","29"
"The Killers","Lily","F","17","Koch","327.91465","paid","Chicago-Naperville-Elgin, IL-IN-WI","557","Romeo And Juliet","15"
"T.I.","Jacqueline","F","31","Lynch","214.77832","paid","Atlanta-Sandy Springs-Roswell, GA","559","Why You Wanna (Amended Album Version)","29"
"Tori Amos Featuring Damien Rice","Lily","F","18","Koch","215.82322","paid","Chicago-Naperville-Elgin, IL-IN-WI","557","The Power of Orange Knickers","15"
"Peggy Zina","Jacqueline","F","32","Lynch","287.00689","paid","Atlanta-Sandy Springs-Roswell, GA","559","Ftes","29"
"Anna Tatangelo","Jordan","F","0","Hicks","218.93179","free","Salinas, CA","552","Il Mio Amico","37"
"Dave Grusin","Lily","F","19","Koch","255.50322","paid","Chicago-Naperville-Elgin, IL-IN-WI","557","St. Elsewhere","15"
"Tim Christensen","Kate","F","0","Harrell","204.17261","paid","Lansing-East Lansing, MI","558","Jump The Gun","97"
"Bon Iver","Jacqueline","F","33","Lynch","329.24689","paid","Atlanta-Sandy Springs-Roswell, GA","559","Blindsided","29"
"The Exies","Kate","F","1","Harrell","217.88689","paid","Lansing-East Lansing, MI","558","Baptize Me","97"
"The Whitest Boy Alive","Jacqueline","F","34","Lynch","191.29424","paid","Atlanta-Sandy Springs-Roswell, GA","559","Fireworks (bonus track)","29"
"Kanye West","Kate","F","2","Harrell","238.52363","paid","Lansing-East Lansing, MI","558","Flashing Lights","97"
"Bright Eyes","Jacqueline","F","35","Lynch","279.87546","paid","Atlanta-Sandy Springs-Roswell, GA","559","Poison Oak (Album Version)","29"
"Felt","Kate","F","3","Harrell","171.57179","paid","Lansing-East Lansing, MI","558","Sunlight Bathed the Golden Glow","97"
"Alice Deejay","Kate","F","8","Harrell","216.5024","paid","Lansing-East Lansing, MI","558","Better Off Alone","97"
"Murder By Death","Jacqueline","F","36","Lynch","182.25587","paid","Atlanta-Sandy Springs-Roswell, GA","559","Ball & Chain","29"
"Smash Mouth","Jacqueline","F","37","Lynch","206.36689","paid","Atlanta-Sandy Springs-Roswell, GA","559","Walkin' On The Sun","29"
"Nine Inch Nails","Kate","F","9","Harrell","229.82485","paid","Lansing-East Lansing, MI","558","Just Like You Imagined","97"
"Lauryn Hill","Jacqueline","F","38","Lynch","280.81587","paid","Atlanta-Sandy Springs-Roswell, GA","559","Tell Him","29"
"Justin Bieber","Kate","F","10","Harrell","220.89098","paid","Lansing-East Lansing, MI","558","Somebody To Love","97"
"Junior Kimbrough And The Soul Blues Boys","Ryan","M","1","Smith","350.58893","free","San Jose-Sunnyvale-Santa Clara, CA","571","All Night Long","26"
"Holy Fuck","Kate","F","11","Harrell","428.72118","paid","Lansing-East Lansing, MI","558","Tonebank Computer","97"
"Jes","Jacqueline","F","39","Lynch","233.87383","paid","Atlanta-Sandy Springs-Roswell, GA","559","Closer","29"
"The Killers","Jacqueline","F","40","Lynch","220.89098","paid","Atlanta-Sandy Springs-Roswell, GA","559","When You Were Young","29"
"Anberlin","Jacqueline","F","41","Lynch","178.23302","paid","Atlanta-Sandy Springs-Roswell, GA","559","Stationary Stationery","29"
"Travie McCoy","Jacqueline","F","42","Lynch","211.12118","paid","Atlanta-Sandy Springs-Roswell, GA","559","Billionaire [feat. Bruno Mars]  (Explicit Album Version)","29"
"Marc Almond","Jacqueline","F","43","Lynch","387.65669","paid","Atlanta-Sandy Springs-Roswell, GA","559","Only The Moment (All The Time In The World Mix)","29"
"Guildo Horn","Jacqueline","F","44","Lynch","240.37832","paid","Atlanta-Sandy Springs-Roswell, GA","559","Aber Dich Gibt's Nur Einmal FÃÂ¼r Mich","29"
"DJ Paul","Jacqueline","F","45","Lynch","208.45669","paid","Atlanta-Sandy Springs-Roswell, GA","559","You Scared","29"
"Elliott Smith","Jacqueline","F","46","Lynch","141.42649","paid","Atlanta-Sandy Springs-Roswell, GA","559","Between The Bars","29"
"Angus & Julia Stone","Jacqueline","F","47","Lynch","295.81016","paid","Atlanta-Sandy Springs-Roswell, GA","559","Silver Coin","29"
"Umberto Tozzi","Evelin","F","0","Ayala","369.13587","free","Milwaukee-Waukesha-West Allis, WI","495","Gabbie","34"
"Lonnie Gordon","Connar","M","0","Moreno","181.21098","free","Houston-The Woodlands-Sugar Land, TX","476","Catch You Baby (Steve Pitron & Max Sanna Radio Edit)","62"
"50 Cent","Jacqueline","F","48","Lynch","249.52118","paid","Atlanta-Sandy Springs-Roswell, GA","559","P.I.M.P.","29"
"Olivia Newton-John","Connar","M","1","Moreno","132.23138","free","Houston-The Woodlands-Sugar Land, TX","476","Hochmah (Interlude)","62"
"snoop Dogg Featuring The Dramatics_ Lil' Half Dead","Evelin","F","1","Ayala","319.99955","free","Milwaukee-Waukesha-West Allis, WI","495","Ballin' (Explicit) (Feat. The Dramatics_ Lil' Half Dead)","34"
"Daft Punk","Jacqueline","F","49","Lynch","396.82567","paid","Atlanta-Sandy Springs-Roswell, GA","559","Da Funk / Dadftendirekt","29"
"Radiohead","Evelin","F","2","Ayala","255.42485","free","Milwaukee-Waukesha-West Allis, WI","495","Talk Show Host","34"
"Phil Collins","Alivia","F","0","Terrell","291.00363","free","Parkersburg-Vienna, WV","572","Something Happened On The Way To Heaven","4"
"The Black Keys","Jacqueline","F","50","Lynch","196.91057","paid","Atlanta-Sandy Springs-Roswell, GA","559","All Hands Against His Own","29"
"Lupe Fiasco","Evelin","F","3","Ayala","273.94567","free","Milwaukee-Waukesha-West Allis, WI","495","Shining Down [feat. Matthew Santos] (Amended Album Version)","34"
"Franz Ferdinand","Jacqueline","F","51","Lynch","247.24853","paid","Atlanta-Sandy Springs-Roswell, GA","559","Take Me Out","29"
"The Spill Canvas","Alivia","F","1","Terrell","204.90404","free","Parkersburg-Vienna, WV","572","Bracelets (LP Version)","4"
"Kings Of Leon","Jacqueline","F","52","Lynch","231.81016","paid","Atlanta-Sandy Springs-Roswell, GA","559","Use Somebody","29"
"James Blunt","Ayla","F","1","Johnson","257.95873","free","Santa Rosa, CA","544","Goodbye My Lover","63"
"The Hush Sound","Jacqueline","F","53","Lynch","196.28363","paid","Atlanta-Sandy Springs-Roswell, GA","559","We Intertwined (Album Version)","29"
"The All-American Rejects","Jacqueline","F","54","Lynch","238.86322","paid","Atlanta-Sandy Springs-Roswell, GA","559","Move Along","29"
"Joseph Arthur","Jacqueline","F","55","Lynch","167.75791","paid","Atlanta-Sandy Springs-Roswell, GA","559","Enough To Get Away With","29"
"Nek","Jacqueline","F","56","Lynch","211.12118","paid","Atlanta-Sandy Springs-Roswell, GA","559","Parliamo al singolare","29"
"Joe Satriani","Jacqueline","F","57","Lynch","201.63873","paid","Atlanta-Sandy Springs-Roswell, GA","559","Always With Me_ Always With You","29"
"Iron & Wine","Jacqueline","F","58","Lynch","205.89669","paid","Atlanta-Sandy Springs-Roswell, GA","559","Each Coming Night","29"
"Scritti Politti","Jacqueline","F","59","Lynch","286.9024","paid","Atlanta-Sandy Springs-Roswell, GA","559","Wood Beez","29"
"The Bats","Connar","M","1","Moreno","367.12444","free","Houston-The Woodlands-Sugar Land, TX","585","Crow Song","62"
"Wolfmother","Tegan","F","0","Levine","280.86812","paid","Portland-South Portland, ME","574","Joker And The Thief","80"
"Starting Rock Feat. Diva Avari","Jayden","M","0","Graves","367.62077","paid","Marinette, WI-MI","534","Don't Go","25"
"Jason Mraz","Connar","M","2","Moreno","187.50649","free","Houston-The Woodlands-Sugar Land, TX","585","Wordplay (Album Version)","62"
"Klaxons","Tegan","F","1","Levine","161.07057","paid","Portland-South Portland, ME","574","Totem On The Timeline","80"
"Caifanes","Connar","M","3","Moreno","273.99791","free","Houston-The Woodlands-Sugar Land, TX","585","Nubes","62"
"Information Society","Mohammad","M","1","Rodriguez","281.80853","free","Sacramento--Roseville--Arden-Arcade, CA","565","The Seeds of Pain","88"
"Nirvana","Tegan","F","2","Levine","218.06975","paid","Portland-South Portland, ME","574","You Know You're Right","80"
"Erykah Badu","Jayden","M","1","Graves","336.45669","paid","Marinette, WI-MI","534","Me","25"
"Kid Cudi","Tegan","F","3","Levine","227.34322","paid","Portland-South Portland, ME","574","Up Up & Away","80"
"That Petrol Emotion","Mohammad","M","2","Rodriguez","265.1424","free","Sacramento--Roseville--Arden-Arcade, CA","565","Sooner Or Later","88"
"K-Ci & JoJo","Jayden","M","2","Graves","331.31057","paid","Marinette, WI-MI","534","All My Life","25"
"Neil Young","Tegan","F","4","Levine","557.13914","paid","Portland-South Portland, ME","574","Love And Only Love (1991 Live LP Version)","80"
"The Smiths","Jayden","M","3","Graves","159.08526","paid","Marinette, WI-MI","534","Cemetery Gates","25"
"Enrique Iglesias","Jayden","M","4","Graves","217.99138","paid","Marinette, WI-MI","534","DÃÂ­melo","25"
"You Me At Six","Tegan","F","5","Levine","366.41914","paid","Portland-South Portland, ME","574","Always Attract","80"
"Kanye West","Jayden","M","5","Graves","242.93832","paid","Marinette, WI-MI","534","We Don't Care","25"
"Mariah Carey / Twista","Jayden","M","6","Graves","194.7424","paid","Marinette, WI-MI","534","One And Only","25"
"Screamin' Jay Hawkins","Tegan","F","6","Levine","265.50812","paid","Portland-South Portland, ME","574","Heart Attack and Vine","80"
"Justin Timberlake","Jayden","M","7","Graves","283.84608","paid","Marinette, WI-MI","534","Like I Love You","25"
"Marc Et Claude","Kevin","M","0","Arellano","220.86485","free","Harrisburg-Carlisle, PA","549","I Need Your Lovin' (Like The Sunshine) (Radio Edit)","66"
"Sparklehorse","Tegan","F","7","Levine","220.3424","paid","Portland-South Portland, ME","574","Marigold","80"
"Hollywood Undead","Jayden","M","9","Graves","185.20771","paid","Marinette, WI-MI","534","No. 5","25"
"Violet Indiana","Tegan","F","8","Levine","226.87302","paid","Portland-South Portland, ME","574","Hiding","80"
"Coldplay","Adler","M","0","Barrera","318.6673","free","New York-Newark-Jersey City, NY-NJ-PA","493","Politik","100"
"Linkin Park","Adler","M","1","Barrera","268.61669","free","New York-Newark-Jersey City, NY-NJ-PA","493","New Divide (Album Version)","100"
"Eliza Doolittle","Tegan","F","10","Levine","200.30649","paid","Portland-South Portland, ME","574","Police Car","80"
"Great Lake Swimmers","Tegan","F","11","Levine","228.54485","paid","Portland-South Portland, ME","574","Bodies and Minds","80"
"Jackson Conti","Tegan","F","12","Levine","158.64118","paid","Portland-South Portland, ME","574","Tijuca Man","80"
